monument_id,asi_name,qid,style,architect,coord,match_method,match_score
ASI-00047,Siva Temple and the lion pillar. Irumbanadu Pudukkottai,,,,,no_candidates,0
ASI-00048,Soundararaja Perumal Temple. Irumbanadu Pudukkottai,,,,,no_candidates,0
ASI-00049,Stone idols of Ganesa and Anjaneya Irumbanadu Pudukkottai,,,,,no_candidates,0
ASI-00050,Jain Thirthankara Idol Kannangarakudi Pudukkottai,,,,,no_candidates,0
ASI-00051,Jain image,,,,,no_candidates,0
ASI-00052,Balasubramanya Temple. Kannanur Pudukkottai,,,,,no_candidates,0
ASI-00053,The dolmens. Kilaiyur Pudukkottai,,,,,no_candidates,0
ASI-00054,Uttamadaniswara temple. Kilattaniyam Pudukkottai,,,,,no_candidates,0
ASI-00055,Ruined Siva Temple. Kilayur(Kaliyapatti) Pudukkottai,,,,,no_candidates,0
ASI-00056,Uttamanathasvami Siva Temple. Kiranur Pudukkottai 102 Sl.No. Name of the Monument / Site Locality District,,,,,no_candidates,0
ASI-00057,Mucucundeswara temple and the tank in front of Kodumbalur Pudukkottai it.,,,,,no_candidates,0
ASI-00058,Muvarkoil with surrounding sub-Shrines,,,,,no_candidates,0
ASI-00059,Remains of Aivar kovil Kodumbalur Pudukkottai,,,,,no_candidates,0
ASI-00060,Remains of the structural temple and antiquities Kodumbalur Pudukkottai,,,,,no_candidates,0
ASI-00061,Cavern on the western side of the Kudumiyanmalai Pudukkottai Kudumiamalai temple hill.,,,,,no_candidates,0
ASI-00062,The Amman shrine. Kudumiyanmalai Pudukkottai,,,,,no_candidates,0
ASI-00063,The Musical Inscription. Kudumiyanmalai Pudukkottai,,,,,no_candidates,0
ASI-00064,The rock-cut shrine called Melakkovil with Kudumiyanmalai Pudukkottai mantapam in front.,,,,,no_candidates,0
ASI-00065,The Sikhanathaswami temple. Kudumiyanmalai Pudukkottai,,,,,no_candidates,0
ASI-00066,Eight Natural caverns,,,,,no_candidates,0
ASI-00067,The Iswaran Kovil. Kulathur Pudukkottai,,,,,no_candidates,0
ASI-00068,The Rock-cut Siva temple and car mantapam Kunnandarkoil Pudukkottai with wheels in the front part of the plinth.,,,,,no_candidates,0
ASI-00069,Jain idol and the remains of the Jain temple. Letchumanpatti Pudukkottai,,,,,no_candidates,0
ASI-00070,The idols situated in the southern bund of Madarapatti Pudukkottai Teppakulam urani.,,,,,no_candidates,0
ASI-00071,(i) The Jain Theerthankara image in Sighasana Mailapatti Pudukkottai posture lying in bas-relief on a slab (ii) The Remains of the temple (iii) The Ganesa image (iv) The Nandi,,,,,no_candidates,0
ASI-00072,The two Rock-cut Siva shrines on the eastern Malakkoil Pudukkottai and southern slopes of the hill.,,,,,no_candidates,0
ASI-00073,Rock-cut Siva Temple (Pallava 8th century Malayadipatti Pudukkottai A.D.).,,,,,no_candidates,0
ASI-00074,Rock-cut Vishnu cave Temple (Pallava 8-9th Malayadipatti Pudukkottai century A.D.).,,,,,no_candidates,0
ASI-00075,Jain Temple site. Mangathevanpatti Pudukkottai,,,,,no_candidates,0
ASI-00076,Ruins of the Jain shrine. Mangathevanpatti Pudukkottai,,,,,no_candidates,0
ASI-00077,Siva and Pillayar temples. Mangudi Pudukkottai,,,,,no_candidates,0
ASI-00078,Jain Thirthankara Idol (Aiyanar) and Devi idols. Marudur Pudukkottai,,,,,no_candidates,0
ASI-00079,Melanilaipatti,,,,,no_candidates,0
ASI-00080,The Pre-historic burial sites. Melur Pudukkottai,,,,,no_candidates,0
ASI-00081,The Stone circles,,,,,no_candidates,0
ASI-00082,Vishnu idol. Melur Pudukkottai,,,,,no_candidates,0
ASI-00083,The dolmens. Muttampatti Pudukkottai,,,,,no_candidates,0
ASI-00084,The Tirupperumanadar temple called Nangupatti Pudukkottai Madattukovil. (Madattukkoil),,,,,low_confidence,18
ASI-00085,Jain idol,,,,,no_candidates,0
ASI-00086,The old burial sites in the three groups Narangiyan Pudukkottai Pettai,,,,,no_candidates,0
ASI-00087,Ammankovil. Narthamalai Pudukkottai,,,,,no_candidates,0
ASI-00088,Rock-cut Siva Temple called Paliyili Iswaran Narthamalai Pudukkottai with structural moulded plinth in front.,,,,,no_candidates,0
ASI-00089,Rock-cut Vishnu shrine called Samanar Kudagu Narttamalai Pudukkottai with structural moulded plinth in front.,,,,,no_candidates,0
ASI-00090,Vijayala Choliswaram and the group of Sub- Narttamalai Pudukkottai Shrines around it.,,,,,no_candidates,0
ASI-00091,Jain image and the inscription to the south of it Nathampannai Pudukkottai found on the summit of the sadayapparai.,,,,,no_candidates,0
ASI-00092,Siva Temple. Nirpalani Pudukkottai,,,,,no_candidates,0
ASI-00093,Siva Temple. Panangudi Pudukkottai,,,,,no_candidates,0
ASI-00094,Vishnu Temple Panangudi Pudukkottai,,,,,no_candidates,0
ASI-00095,The dolmens. Perungulur Pudukkottai,,,,,no_candidates,0
ASI-00096,Prehistoric dolmens. Peyal Pudukkottai,,,,,no_candidates,0
ASI-00097,Rajendracolisvaram Temple (Siva Temple). Ponamaravati Pudukkottai,,,,,no_candidates,0
ASI-00098,The dolmens and the Ayyanar Image. Poyyamanai And Pudukkottai Virudupatti,,,,,no_candidates,0
ASI-00099,Jain Theerthankara images now lying in the dry Puliyur Pudukkottai lands to the north-east of Alangudipatti hamlet.,,,,,no_candidates,0
ASI-00100,Jain image and the surrounding Temple site Puttambur Pudukkottai locally called ‘Mottai Pillaiyarkovil’.,,,,,no_candidates,0
ASI-00101,The prehistoric burials. Puttambur Pudukkottai,,,,,no_candidates,0
ASI-00102,The Rock-cut shrine called Pushpavaneswara. Puvalakkudi Pudukkottai,,,,,no_candidates,0
ASI-00103,A Stone sluice with Nandippottan’s inscription. Rajalipatti Pudukkottai,,,,,low_confidence,32.82051282
ASI-00104,Stone idols of Devi and Vishnu and the Siva Rasipuram Pudukkottai Temple.,,,,,no_candidates,0
ASI-00105,The prehistoric burial sites. Satyamangalam Pudukkottai,,,,,no_candidates,0
ASI-00106,Jain mound,,,,,low_confidence,26.47058824
ASI-00107,Natural cavern called Andarmatam. Sembuthi Pudukkottai,,,,,no_candidates,0
ASI-00108,Cairns and urns. Sendakudy Pudukkottai,,,,,no_candidates,0
ASI-00109,Dolmens and urns. Sengalur Pudukkottai,,,,,no_candidates,0
ASI-00110,Vishnu,,,,,no_candidates,0
ASI-00111,The Bumisvaraswami temple. Sevalur Pudukkottai,,,,,no_candidates,0
ASI-00112,Rock-cut Jain Temple (Ariver Koil). Sittannavasal Pudukkottai,,,,,no_candidates,0
ASI-00113,The dolmens. Sittannavasal Pudukkottai,,,,,no_candidates,0
ASI-00114,The Natural cavern with stone beds and Brahmi Sittannavasal Pudukkottai and old Tamil inscriptions called Enadipattam.,,,,,no_candidates,0
ASI-00115,Tiruvilangudi Siva Temple Suriyur Pudukkottai,,,,,no_candidates,0
ASI-00116,The Dolmens known as Kurangupattarai. Tayinipatti Pudukkottai,,,,,no_candidates,0
ASI-00117,The Jain Theerthankara image seated on a Tekkatur Pudukkottai pedestal to the east of the bund of Periakanmoi and to the west of Siva temple.,,,,,no_candidates,0
ASI-00118,Siva Temple. Tennangudi Pudukkottai,,,,,no_candidates,0
ASI-00119,The prehistoric burials. Thekkattur Pudukkottai 104 Sl.No. Name of the Monument / Site Locality District,,,,,no_candidates,0
ASI-00120,The Todaiyur Siva Temple by side of the bund Thodaiyur Pudukkottai of Todaikulam.,,,,,no_candidates,0
ASI-00121,The Sanctum of the old Siva Temple. Tirukalambur Pudukkottai,,,,,no_candidates,0
ASI-00122,Sundareswara Temple with 7 sub-shrines. Tirukkattalai Pudukkottai,,,,,no_candidates,0
ASI-00123,The Kalasakadu Burial sites Tirukkattalai Pudukkottai,,,,,no_candidates,0
ASI-00124,The Rock-cut Siva Temple,,,,,no_candidates,0
ASI-00125,The Rock-cut Vishnu Temple,,,,,no_candidates,0
ASI-00126,The Stone and brick fort. Tirumayam Pudukkottai,,,,,low_confidence,19.24398625
ASI-00127,Jain image in the water spread of Pudukulam. Tiruppur Pudukkottai,,,,,no_candidates,0
ASI-00128,The Choliswara Udayar temple. Tiruppur Pudukkottai,,,,,no_candidates,0
ASI-00129,The group of dolmens. Tiruppur Pudukkottai,,,,,no_candidates,0
ASI-00130,The Prehistoric Burial sites. Vadugapatti Pudukkottai,,,,,no_candidates,0
ASI-00131,Jain Theerthankara image and the inscribed Valavambatti Pudukkottai stone slab. (valavanpatti),,,,,no_candidates,0
ASI-00132,The Siva Temple. Varappur Pudukkottai,,,,,no_candidates,0
ASI-00133,The Sivan Koil and its premises on the western Varpet Pudukkottai of Enadi kanmoi.,,,,,no_candidates,0
ASI-00134,The old burial sites. Vathanna Pudukkottai Kurichi,,,,,no_candidates,0
ASI-00135,The Jain Tirthankara image. Veerakkudy Pudukkottai,,,,,no_candidates,0
ASI-00136,The Agastisvara Temple. Vellanur Pudukkottai,,,,,no_candidates,0
ASI-00137,The Kailasanatha Temple. Vellanur Pudukkottai,,,,,no_candidates,0
ASI-00138,The Prehistoric burial sites. Vilapatti Pudukkottai,,,,,no_candidates,0
ASI-00139,The Two lion pillars in the Vahanamantapam Viralimalai Pudukkottai attached to the sri Subramanyaswami temple.,,,,,no_candidates,0
ASI-00140,The Siva Temple. Visalur Pudukkottai,,,,,no_candidates,0
ASI-00141,Boulder stone bed and Brahmi inscriptions on Kunnakudi Sivaganga the hill and rock cut temples with inscriptions at the foot of the hill.,,,,,no_candidates,0
ASI-00142,Airavatesvarar temple Chatram Darasuram Thanjavur,,,,,no_candidates,0
ASI-00143,A Big gun known as ‘Rajagopal’ in the east Thanjavur Thanjavur Rampart and the bastion.,,,,,no_candidates,0
ASI-00144,Schwartz’s (Christ) Church in the north-east Thanjavur Thanjavur portion of the little Fort.,,,,,no_candidates,0
ASI-00145,Sivaganga little fort enclosing the Great Temple. Thanjavur Thanjavur,,,,,no_candidates,0
ASI-00146,Karuppannaswami rock and Jain sculptures. Uttamapalayam Theni,,,,,no_candidates,0
ASI-00147,Bhaktavatsala temple Sermadevi Thirunelveli,,,,,no_candidates,0
ASI-00148,Rock cut temples with inscriptions in Tirumalapuram Thirunelveli Varanchimalai,,,,,no_candidates,0
ASI-00149,Valliswara temple Tiruvaliswaram Thirunelveli,,,,,no_candidates,0
ASI-00150,Ancient Site Kunnattur Thirunelveli,,,,,no_candidates,0
ASI-00151,Prehistoric remains. Adichanallur Thoothukudi,,,,,no_candidates,0
ASI-00152,Prehistoric remains. Kalvoi Thoothukudi,,,,,no_candidates,0
ASI-00153,Prehistoric remains. Karungulam Thoothukudi 105 Sl.No. Name of the Monument / Site Locality District,,,,,no_candidates,0
ASI-00154,Head Sluice Periavoikal alias Nattu vaikal Musiri Tiruchirappalli,,,,,no_candidates,0
ASI-00155,(i) Path leading to the site in front of the lower Rock Fort,,,,,no_candidates,0
ASI-00156,Kovil. Srinivasanallur Tiruchirappalli,,,,,no_candidates,0
ASI-00157,Fort Gateway. Tiruchchirappalli Tiruchirappalli,,,,,no_candidates,0
ASI-00158,Sri Erumbeswaraswami Temple. Tiruverumbur Tiruchirappalli,,,,,no_candidates,0
ASI-00159,Pre-historic sites popularly known as “pandava Kanyampundi Tiruppur graves”,,,,,no_candidates,0
ASI-00160,Sugrivesvara Temple and Tank Sircar Periyapalayam Tiruppur,,,,,no_candidates,0
ASI-00161,Muruganatha Temple Tirumurugan- Tiruppur poondi,,,,,no_candidates,0
ASI-00162,Tirumal Nayak’s Palace. Srivilliputtur Virudhunagar 24. 106 List of Centrally Protected Monuments / Sites under the jurisdiction of Tripura Sl.No. Name of the Monument / Site Locality District,,,,,no_candidates,0
ASI-00001,Gunavati Group of Temples Radhakishorepur Gomati,,,,,no_candidates,0
ASI-00002,Temple of Chaturdasha Devata Radhakishorepur Gomati,,,,,no_candidates,0
ASI-00003,Bhubaneswari Temple Rajnagar Gomati,,,,,no_candidates,0
ASI-00004,Ancient mound called Shyam Sundar Ashram Jolaibari S. Tripura Tilla,,,,,no_candidates,0
ASI-00005,Ancient mound called Pujakhola,,,,,no_candidates,0
ASI-00006,Ancient mound called Thakurani Tilla Paschim Pilak S.Tripura,,,,,no_candidates,0
ASI-00007,Ancient Remains at Boxanagar locally known Boxanagar Shipahijala as Nath Badi,,,,,no_candidates,0
ASI-00008,Sculptures and rock –cut reliefs of the Unakoti Range Unakoti Unakotitirtha,,,,,no_candidates,0
ASI-00025,List of Centrally Protected Monuments / sites under the jurisdiction of Uttar Pradesh (Agra Circle,,,,,no_candidates,0
ASI-00001,Agra Fort Agra Agra Including Akbari Mahal Anguri Bagh Baoli of the Diwan-i-Am Quadrangle. Carved stone inscription dated A.D. 1605 inside the Delhi gate entrance. Chitor Gates. Diwan-i-Am or Hall of Public Audience Diwan-i-Khas or Private Hall of Audience Galleries beneath the Khas Mahal Hon'ble John Russell Colvin's Tomb. Inner Amar Singh Gate. Inner Delhi Gate. Jahangiri Mahal Jahangir's Bath Khas Mahal or the Aramgah or private hall including the golden pavilions on each side. Ladies Bazaar attached to the Nagina Masjid. Machchi Bhawan or Fish House. Maharatta Building impinging on the Nagina Masjid Mina Masjid Moti Masjid or Pearl Mosque Royal Baths Nagina Masjid Salimgarh Saman Burj with Pachisi Court and surrounding chambers. Shahjahan's apartment Shish Mahal Somnath Gates Well (Baoli) in the Akbari Mahal.,,,,,no_candidates,0
ASI-00002,Barah Khamba together with adjoining area Agra,,,,,no_candidates,0
ASI-00003,Chattries on the Yamuna bank to the north of Agra Agra Ram Bagh,,,,,no_candidates,0
ASI-00004,Chauburji,,,,,no_candidates,0
ASI-00005,Chini-ka-Rauza including well,,,,,no_candidates,0
ASI-00006,City wall on the west side of Agra Gate. Agra Agra,,,,,no_candidates,0
ASI-00007,Dakhini darwaza in Mohalla Tajganj. Agra Agra,,,,,no_candidates,0
ASI-00008,Firoz Khan's Tomb. Agra Agra,,,,,no_candidates,0
ASI-00009,Gateway at Pul Changa Modi. Agra Agra,,,,,no_candidates,0
ASI-00010,Gateway in the interior of Tajganj. Agra Agra,,,,,no_candidates,0
ASI-00011,Great Idgah. Agra Agra,,,,,no_candidates,0
ASI-00012,Itimad-ud-Daula’s Tomb Agra Agra,,,,,no_candidates,0
ASI-00013,Inscribed tablet in a piece of the old city wall of Agra Agra Agra (Akbarabad) on the west side of the Mahatma Gandhi road,,,,,no_candidates,0
ASI-00014,Jami Masjid Agra Agra,,,,,no_candidates,0
ASI-00015,Jhun Jhun Katora Agra Agra,,,,,no_candidates,0
ASI-00016,Khans Gate Agra Agra,,,,,no_candidates,0
ASI-00017,Kiosk and buildings other than the river side Agra Agra kiosk at or near Zohra Bagh.,,,,,no_candidates,0
ASI-00018,Mehtab Bagh on the river bank,,,,,no_candidates,0
ASI-00019,Maqbara called Kala Gumbaz between Chini- Agra Agra ka-Rauza and Bagh Wazir Khan.,,,,,no_candidates,0
ASI-00020,Old Delhi Gate of city. Agra Agra,,,,,no_candidates,0
ASI-00021,Pahlwan's Tomb near Cantonment,,,,,no_candidates,0
ASI-00022,Ram Bagh Gateways Agra Agra,,,,,no_candidates,0
ASI-00023,Ram Bagh Houses,,,,,no_candidates,0
ASI-00024,Rauza Diwanji Begum and Mosque Agra Agra,,,,,no_candidates,0
ASI-00025,Sat Kuiya or Seven wells close by Ram Bagh on Agra Agra the Aligarh Road.,,,,,no_candidates,0
ASI-00026,Small Chattri on Agra-Mathura Road. Agra Agra,,,,,no_candidates,0
ASI-00027,Statue of Akbar's House on the Agra-Sikandara Agra Agra Road.,,,,,no_candidates,0
ASI-00028,Taj and grounds including the Masjid on the Agra Agra west side,,,,,no_candidates,0
ASI-00029,Tank Pahlwan near Cantonment,,,,,no_candidates,0
ASI-00030,Two Gateways of early Mughal date at the Agra Agra northeast and northwest corner of Rambagh.,,,,,no_candidates,0
ASI-00031,Well and flight of steps in the Charbagh. Agra Agra,,,,,no_candidates,0
ASI-00032,Zohra Bagh and River side Kiosk. Agra Agra,,,,,no_candidates,0
ASI-00033,Fatehpur Sikri Agra Agra Abul Faizi’s House Abul Faizi's House Agra Gate. Ajmer Gate. Ankh Michauli and vaults beneath. Archways partly supporting platform by the water work and in front of covered way leading from Jodhbai's Palace towards the Hiran Minar. Astrologer's Seat & vaults beneath Baha-ud-Din's Tomb. Buland Darwaza of the Jami Masjid Baoli on the north side of Agra road below Hakim's Bath. Baradari near Kush Mahal. Baradari near Naubat Khana Baradari near Tehra Darwaza Birbal's Gate Building commonly called Baiju-ka-Makan Chandanpol Gate Chor Darwaza City Walls Cloisters in front of the hammam by the gate leading into the Diwani-i-Am courtyard. Daftarkhana (Old Dak Bungalow) Dalan (attached to Mariam's House) Darogha's House Delhi Gate Diving well Diwan-i-Khas with cloisters Domed Baths Domed Gateway on the stone ridge by the Agra Gate Elephant Gate or Hathi Pol Girl's School Guard House attached to Jodh Bai's Palace Guard House (attached to Mariam's House) Guard House 110 Sl.No. Name of the Monument / Site Locality District Guard House at the foot of the ridge by Agra gate Gwalior Gate Hakim's Bath Hakim's (Doctor's ) house Hamamm,,,,,no_candidates,0
ASI-00034,Kos Minar Agra-Fatehpur Sikri Agra Road,,,,,no_candidates,0
ASI-00035,Kos Minar Agra-Fatehpur Sikri Agra Road,,,,,no_candidates,0
ASI-00036,Kos Minar Agra-Fatehpur Sikri Agra Road,,,,,no_candidates,0
ASI-00037,Kos Minar Agra-Fatehpur Sikri Agra Road,,,,,no_candidates,0
ASI-00038,Kos Minar Agra-Fatehpur Sikri Agra Road,,,,,low_confidence,22.64150943
ASI-00039,Kos Minar Agra-Mathura Road,,,,,no_candidates,0
ASI-00040,Kos Minar Agra-Mathura Road,,,,,low_confidence,35.29411765
ASI-00041,Kos Minar Agra-Mathura Road,,,,,no_candidates,0
ASI-00042,Tomb of Mahabat Khan's Daughter. Bagh Rajpur Agra,,,,,low_confidence,22.95081967
ASI-00043,Chattrie making the site of the Empress Bhogipura Agra Jodhbai's Tomb.,,,,,no_candidates,0
ASI-00044,Double storied Mughal pavilion called Hajeera. Burhia-ka-Tal Agra,,,,,no_candidates,0
ASI-00045,The village known as Burhia-ka-Tal. Burhia-ka-Tal Agra,,,,,no_candidates,0
ASI-00046,Tomb of Sadiq Khan Gelana Agra,,,,,no_candidates,0
ASI-00047,Tomb of Salabat Khan Gelana Agra,,,,,no_candidates,0
ASI-00048,Dhakri-ka-Mahal Gopalpura Agra,,,,,no_candidates,0
ASI-00049,Jami Masjid Itimadpur Agra,,,,,no_candidates,0
ASI-00050,Jagner Fort including the Gwal Baba Temple Jagner Agra with the Stairway leading there to and the baoli outside and below tha main gate on the hill of Jagner.,,,,,no_candidates,0
ASI-00051,Two gateways and the Mosque in the Jajau Jajau Agra 112 Sl.No. Name of the Monument / Site Locality District Sarai.,,,,,no_candidates,0
ASI-00052,Humayun Masjid Kachhpura Agra,,,,,no_candidates,0
ASI-00053,Bara Khamba Kagarol Agra,,,,,no_candidates,0
ASI-00054,Guru-ka-Tal Kakretha Agra,,,,,no_candidates,0
ASI-00055,Fifty-two bullock well Khawaspur Agra,,,,,no_candidates,0
ASI-00056,Kamal Khan's Dargah Khawaspur Agra,,,,,no_candidates,0
ASI-00057,Old Tila and Tasu Tila Khawaspur Agra,,,,,no_candidates,0
ASI-00058,Roman Catholic Cemetery with all its tombs,,,,,no_candidates,0
ASI-00059,Mass of rubble and concrete said to contain Mau Agra tombs of Ladli Begum and her two brothers Faizi and Abul Fazl,,,,,no_candidates,0
ASI-00060,Hathi Khana Mauza Basai Mustkil Agra (Taj Ganj),,,,,no_candidates,0
ASI-00061,Haveli of Agah Khan Mauza Basai Mustkil Agra (Taj Ganj),,,,,no_candidates,0
ASI-00062,Itibari Khan's Mosque Near Sikandara Agra,,,,,no_candidates,0
ASI-00063,Jaswant Singh-ki-Chattri Rajwara Agra,,,,,no_candidates,0
ASI-00064,Mosque adjoining the Mausoleum of Jaffar Rajwara Agra Khan,,,,,no_candidates,0
ASI-00065,Tomb of Sheikh Ibrahim Rasulpur Agra (Nephew of Salim Chishti),,,,,no_candidates,0
ASI-00066,Akbar's Tomb,,,,,no_candidates,0
ASI-00067,Dalans on the east and south sides of the great Sikandara Agra south gate and domed structure on the west side of the same gate.,,,,,no_candidates,0
ASI-00068,Kanch Mahal,,,,,no_candidates,0
ASI-00069,Mariam's Tomb Sikandara Agra,,,,,no_candidates,0
ASI-00070,Small mosque situated in the Church Missionary Sikandara Agra Society's compound,,,,,no_candidates,0
ASI-00071,Monuments in the memory of Captain Ronald Aligar Aligarh Cameron and other soldiers.,,,,,no_candidates,0
ASI-00072,Khera Mound Bajera Khera Aligarh,,,,,no_candidates,0
ASI-00073,Smaller Mound Bajera Khera Aligarh,,,,,no_candidates,0
ASI-00074,Monument in memory of the brave men who fell Gangiri Aligarh at the hour of victory.,,,,,no_candidates,0
ASI-00075,Three Mounds Gorai Dhana,,,,,no_candidates,0
ASI-00076,Masjid Pilkhana Aligarh,,,,,no_candidates,0
ASI-00077,Ancient site consisting of the remains of an Sankara Aligarh ancient fort and an extensive Khera,,,,,no_candidates,0
ASI-00078,High isolated conical shaped mound Sankara Aligarh,,,,,no_candidates,0
ASI-00079,Mound,,,,,no_candidates,0
ASI-00080,Nagaria Khera Shahgarh Khera,,,,,no_candidates,0
ASI-00081,Old Garhi or Mud Fort Shahgarh Khera,,,,,no_candidates,0
ASI-00082,Sahegarh Khera Shahgarh Khera,,,,,no_candidates,0
ASI-00083,Monument near Old Fort Tappal Aligarh,,,,,no_candidates,0
ASI-00084,Tomb of Thomson Simpson Tappal Aligarh,,,,,low_confidence,19.23076923
ASI-00085,Large Mound Atranjikhera Etah,,,,,no_candidates,0
ASI-00086,Khera Basundara Basundra Etah,,,,,no_candidates,0
ASI-00087,Large mound dividing the village into two Bilsar Etah distinct portions known as Bilsar Pachiya and Bilsar Purva.,,,,,no_candidates,0
ASI-00088,Mound containing ancient relics of the Gupta Bilsar Etah period.,,,,,no_candidates,0
ASI-00089,Tombs of Colonel Gardener and his Begum Chaoni Etah,,,,,no_candidates,0
ASI-00090,Remains of an old temple Malawan Etah,,,,,no_candidates,0
ASI-00091,Two Mounds together with a statue,,,,,no_candidates,0
ASI-00092,Fort Sakit Etah,,,,,no_candidates,0
ASI-00093,Ruined Mosque in the old Fort Sakit Etah,,,,,no_candidates,0
ASI-00094,Extensive Khera Sarai Aghat Etah,,,,,no_candidates,0
ASI-00095,Sita Ramji's temple Soron Etah,,,,,no_candidates,0
ASI-00096,Remains of an old Fort Asai Khera Etawah,,,,,no_candidates,0
ASI-00097,Ancient fortress and site Chakra Naga Etawah,,,,,no_candidates,0
ASI-00098,Gateway Ekdil Etawah,,,,,no_candidates,0
ASI-00099,Jami Masjid with its appurtenances Etawah Etawah,,,,,no_candidates,0
ASI-00100,Tomb of Nizammuddin Rapri,,,,,no_candidates,0
ASI-00101,Idgah Rapri,,,,,no_candidates,0
ASI-00102,Tomb of Fariduddin alias Main Fiddu Shekupur Garhi,,,,,no_candidates,0
ASI-00103,Tomb of Nasiruddin Shekupur Garhi,,,,,low_confidence,29.16666667
ASI-00104,Monument near Kilah railway station Hathras Hathras,,,,,no_candidates,0
ASI-00105,Remains of an old Hindu temple inside the Hathras Hathras Dayaram's fort,,,,,no_candidates,0
ASI-00106,Small circular mound Lakhnu Hathras,,,,,low_confidence,45.16129032
ASI-00107,Mound Lakhnu Hathras,,,,,no_candidates,0
ASI-00108,Monument of Major Robert Naim Pipalgaon Hathras,,,,,no_candidates,0
ASI-00109,Monument in the memory of Samuel Anderson Sasni Hathras Nichterlein,,,,,no_candidates,0
ASI-00110,Mound known as Gohana Khera Sasni Hathras,,,,,no_candidates,0
ASI-00111,Closed cemetery Mainpur Mainpuri,,,,,no_candidates,0
ASI-00112,Ancient Mound Adinga Mathura,,,,,no_candidates,0
ASI-00113,Ancient site Bajna Mathura,,,,,no_candidates,0
ASI-00114,Pillar with Sanskrit inscription dated samvat Barsana Mathura 1666 in the flanking tower at the Bhanakaur tank 114 Sl.No. Name of the Monument / Site Locality District,,,,,no_candidates,0
ASI-00115,Mound (Barse ka Tila) Bhadar Mathura,,,,,no_candidates,0
ASI-00116,Temple of Govind Deo Brindaban Mathura,,,,,no_candidates,0
ASI-00117,Temple of Jugal Kishore Brindaban Mathura,,,,,no_candidates,0
ASI-00118,Temple of Madan Mohan Brindaban Mathura,,,,,no_candidates,0
ASI-00119,Temple of Radha Ballabh Brindaban Mathura,,,,,no_candidates,0
ASI-00120,Akbari Sarai Chhatta Mathura,,,,,no_candidates,0
ASI-00121,Kos Minar,,,,,no_candidates,0
ASI-00122,Kos Minar,,,,,no_candidates,0
ASI-00123,Kos Minar,,,,,no_candidates,0
ASI-00124,Kos Minar,,,,,no_candidates,0
ASI-00125,Two mounds,,,,,no_candidates,0
ASI-00126,Kos Minar Gohari Mathura,,,,,low_confidence,13.43283582
ASI-00127,Mound Jaisinghpura Mathura,,,,,no_candidates,0
ASI-00128,Ancient Mound (Hathi Tila ) near Kishori Raman Kesopur Menoharpur Mathura college,,,,,no_candidates,0
ASI-00129,Fortified Sarai with all its walls and gateways Kosi Mathura,,,,,no_candidates,0
ASI-00130,Small mound locally known as Chavar Kosi Mathura,,,,,no_candidates,0
ASI-00131,Mound Kota Mathura,,,,,no_candidates,0
ASI-00132,Mound marking the Old Fort Mahaban Mathura,,,,,no_candidates,0
ASI-00133,Ancient Site containing fragments of images Mat Mathura,,,,,no_candidates,0
ASI-00134,Ancient sculptures,,,,,no_candidates,0
ASI-00135,Gayatri mound Mathura Mathura,,,,,no_candidates,0
ASI-00136,Girdharpur mound Mathura Mathura,,,,,no_candidates,0
ASI-00137,Gopal Khera Mathura Mathura,,,,,no_candidates,0
ASI-00138,Kankali tila,,,,,no_candidates,0
ASI-00139,Kos Minar on the circular road Mathura Mathura,,,,,no_candidates,0
ASI-00140,Palikhera Mound Mathura Mathura,,,,,no_candidates,0
ASI-00141,Portions of Katra Mound which are not in the Mathura Mathura possession of Nazul tenants on which formerly stood a temple of Kehsavadeva which was dismantled and the site utilised for the mosque of Aurangzeb,,,,,no_candidates,0
ASI-00142,Sati Burz,,,,,no_candidates,0
ASI-00143,Site of ancient Pokhar (Pushkarini) Mathura Mathura,,,,,no_candidates,0
ASI-00144,Queen Victoria Memorial Mathura Mathura,,,,,no_candidates,0
ASI-00145,Ahalyaganj Mound Mathura-Brindaban Mathura road,,,,,no_candidates,0
ASI-00146,Chamunda Tila Mathura-Brindaban Mathura road,,,,,no_candidates,0
ASI-00147,Kos Minar,,,,,no_candidates,0
ASI-00148,Kos Minar,,,,,no_candidates,0
ASI-00149,Kos Minar,,,,,no_candidates,0
ASI-00150,Kos Minar,,,,,no_candidates,0
ASI-00151,Kos Minar in the beginning of Dig road Mathura-Dig road Mathura,,,,,no_candidates,0
ASI-00152,Ancient Site Mora Mathura,,,,,no_candidates,0
ASI-00153,Extensive site containing a high mound Shahpur Ghosana Mathura apparently a fort with ramparts and corner turrets,,,,,no_candidates,0
ASI-00154,Mound Sonauth Janubi Mathura Jhansi Circle Sl.No. Name of the Monument / Site Locality District,,,,,no_candidates,0
ASI-00001,Closed cemetery,,,,,no_candidates,0
ASI-00002,Jami Masjid Banda Banda,,,,,no_candidates,0
ASI-00003,Monument in memory of General Whitelock's Banda Banda Force,,,,,no_candidates,0
ASI-00004,Baoli Bhawanipur Banda,,,,,no_candidates,0
ASI-00005,Fort of Kalinjar,,,,,no_candidates,0
ASI-00006,Approaches to Kalinjar Fort Kalinjar Banda,,,,,no_candidates,0
ASI-00007,Remains of the old fort with its seven gateways. Kalinjar Banda A temple of Mahadeo and an inscribed stone in Sanskrit lying on the foot and approaches to the same,,,,,no_candidates,0
ASI-00008,Two inscriptions,,,,,no_candidates,0
ASI-00009,Closed cemetery Bargarh Chitrakut,,,,,no_candidates,0
